numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.28624430333579451e-06
0  1  9.15927485739853904e-07
0  2  -3.56527775816461257e-07
0  3  -1.61266905476136426e-06
1  0  9.15927485739853692e-07
1  1  6.97587950646337824e-07
1  2  1.79907861525767324e-07
1  3  -5.88983010332284101e-08
2  0  -3.56527775816460728e-07
2  1  1.79907861525767641e-07
2  2  4.24716857742886592e-06
2  3  1.08656948615481666e-05
3  0  -1.61266905476136299e-06
3  1  -5.88983010332284101e-08
3  2  1.08656948615481666e-05
3  3  2.81887682999505477e-05
