numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.27710329995159977e-04
0  1  5.55539945842871291e-05
0  2  1.30288138382204401e-04
0  3  2.25660730744856936e-04
1  0  5.55539945842871291e-05
1  1  2.41659880949956760e-05
1  2  5.66753412535708678e-05
1  3  9.81624197052906631e-05
2  0  1.30288138382204401e-04
2  1  5.66753412535708610e-05
2  2  1.32917979334512575e-04
2  3  2.30215649085156667e-04
3  0  2.25660730744856963e-04
3  1  9.81624197052906767e-05
3  2  2.30215649085156667e-04
3  3  3.98736464013778259e-04
