numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.88893839995598083e-05
0  1  3.02191439598500763e-05
0  2  2.20551119231494506e-05
0  3  1.06755200519926367e-05
0  4  1.23790188717514969e-06
1  0  3.02191439598500797e-05
1  1  3.43898903002003826e-05
1  2  2.47545765242487618e-05
1  3  1.09687543025302244e-05
1  4  -1.70288029388972279e-06
2  0  2.20551119231494574e-05
2  1  2.47545765242487652e-05
2  2  1.99103507493919001e-05
2  3  1.40626617592354836e-05
2  4  1.28986924479722042e-05
3  0  1.06755200519926418e-05
3  1  1.09687543025302227e-05
3  2  1.40626617592354802e-05
3  3  2.79996360053424576e-05
3  4  5.01770097387594180e-05
4  0  1.23790188717514969e-06
4  1  -1.70288029388972406e-06
4  2  1.28986924479722076e-05
4  3  5.01770097387594315e-05
4  4  1.12735987312399124e-04
