numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.03769779029823376e-05
0  1  2.47635819331448426e-06
0  2  1.36233445228624012e-07
0  3  9.63841453901796666e-06
1  0  2.47635819331448426e-06
1  1  1.37587525737592084e-05
1  2  1.19961950306641005e-05
1  3  1.11128707230104572e-05
2  0  1.36233445228624780e-07
2  1  1.19961950306641022e-05
2  2  1.25192653621807527e-05
2  3  1.44043106211771762e-05
3  0  9.63841453901796666e-06
3  1  1.11128707230104589e-05
3  2  1.44043106211771762e-05
3  3  7.43946966775487460e-05
