numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.10714645517646779e-04
0  1  -7.24319921640546712e-06
0  2  3.38859654572331467e-05
0  3  3.07817386725447507e-04
1  0  -7.24319921640547051e-06
1  1  1.25710509395606399e-05
1  2  9.95692682213799565e-06
1  3  -2.60119852389012449e-05
2  0  3.38859654572331467e-05
2  1  9.95692682213799396e-06
2  2  5.49516081258381685e-05
2  3  1.84563365123428130e-04
3  0  3.07817386725447507e-04
3  1  -2.60119852389012449e-05
3  2  1.84563365123428157e-04
3  3  1.16928497359217111e-03
