numXbins 5
numYbins 5
xbin  ybin  z
0  0  6.37787639833888459e-08
0  1  -8.01093687176156876e-08
0  2  7.63063753156857969e-08
0  3  1.46677120899597978e-08
0  4  4.55421293376174462e-09
1  0  -8.01093687176156876e-08
1  1  1.97675890339297365e-07
1  2  -2.65314844813577826e-08
1  3  2.99276529638432475e-08
1  4  6.97456824059312814e-08
2  0  7.63063753156857969e-08
2  1  -2.65314844813577826e-08
2  2  1.72576666162003181e-07
2  3  3.35086416606754225e-08
2  4  3.21239713139616005e-08
3  0  1.46677120899597978e-08
3  1  2.99276529638432475e-08
3  2  3.35086416606754225e-08
3  3  9.41878447734318980e-08
3  4  6.57574548109031575e-08
4  0  4.55421293376174462e-09
4  1  6.97456824059312814e-08
4  2  3.21239713139616005e-08
4  3  6.57574548109031443e-08
4  4  8.45672129860518660e-08
