numXbins 5
numYbins 5
xbin  ybin  z
0  0  6.18631847702014537e-06
0  1  -3.49739969442345095e-06
0  2  -1.45783287859766192e-05
0  3  1.03813725115388436e-05
0  4  1.58626573797649032e-05
1  0  -3.49739969442356149e-06
1  1  -2.56411755156764630e-06
1  2  -8.02622987693201648e-06
1  3  -2.14276305710161026e-06
1  4  -4.18374549064949376e-06
2  0  -1.45783287859766192e-05
2  1  -8.02622987693190636e-06
2  2  -2.39206784930525382e-05
2  3  -1.11158762170089745e-05
2  4  -2.02434085706822228e-05
3  0  1.03813725115388436e-05
3  1  -2.14276305710149972e-06
3  2  -1.11158762170087526e-05
3  3  1.43636627224395969e-05
3  4  2.26939308029456905e-05
4  0  1.58626573797649032e-05
4  1  -4.18374549064949376e-06
4  2  -2.02434085706817789e-05
4  3  2.26939308029456905e-05
4  4  3.56343968422000631e-05
