numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.12334471375201113e-03
0  1  1.92841471544994558e-04
0  2  8.30542569865063644e-04
0  3  1.05613932522645795e-03
0  4  1.74956560777878327e-03
1  0  1.92841471544994613e-04
1  1  3.86116725819534237e-04
1  2  4.45308110298603448e-05
1  3  1.64021305621049281e-04
1  4  6.06684051443589860e-04
2  0  8.30542569865063535e-04
2  1  4.45308110298604532e-05
2  2  8.16229589531225616e-04
2  3  6.84425839508201136e-04
2  4  1.07922341995143369e-03
3  0  1.05613932522645795e-03
3  1  1.64021305621049336e-04
3  2  6.84425839508201244e-04
3  3  1.24448234768747049e-03
3  4  1.73931705199559532e-03
4  0  1.74956560777878327e-03
4  1  6.06684051443589752e-04
4  2  1.07922341995143369e-03
4  3  1.73931705199559489e-03
4  4  3.09409438863479181e-03
