numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.18602994715408658e-06
0  1  7.25948350464544376e-07
0  2  -8.19213356431267870e-07
0  3  2.15792062529530182e-06
0  4  3.41034822004370244e-06
1  0  7.25948350464544482e-07
1  1  4.44340388543094972e-07
1  2  -5.01426280345464945e-07
1  3  1.32082577014644460e-06
1  4  2.08741496856046836e-06
2  0  -8.19213356431267446e-07
2  1  -5.01426280345464839e-07
2  2  5.65846187076247669e-07
2  3  -1.49051666241843729e-06
2  4  -2.35559213209178384e-06
3  0  2.15792062529530182e-06
3  1  1.32082577014644438e-06
3  2  -1.49051666241843729e-06
3  3  3.92622583961607927e-06
3  4  6.20495357737819888e-06
4  0  3.41034822004370202e-06
4  1  2.08741496856046793e-06
4  2  -2.35559213209178469e-06
4  3  6.20495357737820057e-06
4  4  9.80622370443757704e-06
