numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.02232843900519686e-03
0  1  2.35861156811514563e-04
0  2  7.41512427202636708e-04
0  3  1.00661142817138043e-03
0  4  1.63884930562826353e-03
1  0  2.35861156811514563e-04
1  1  3.21632292305276961e-04
1  2  1.21717377994445261e-04
1  3  1.75990107584466022e-04
1  4  5.79791067110605883e-04
2  0  7.41512427202636708e-04
2  1  1.21717377994445342e-04
2  2  6.57844934888974380e-04
2  3  6.65542309220796624e-04
2  4  1.05753564623683126e-03
3  0  1.00661142817138022e-03
3  1  1.75990107584466022e-04
3  2  6.65542309220796408e-04
3  3  1.13789883753485682e-03
3  4  1.65061318028559612e-03
4  0  1.63884930562826375e-03
4  1  5.79791067110605883e-04
4  2  1.05753564623683126e-03
4  3  1.65061318028559634e-03
4  4  2.86531362788571909e-03
