numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.01186449477021798e-06
0  1  8.33183823551279639e-07
0  2  1.45239721158356356e-06
0  3  1.96997213400886940e-06
0  4  3.60549345293630556e-06
1  0  8.33183823551279851e-07
1  1  3.45090490774065776e-07
1  2  6.01531928076233567e-07
1  3  8.15866339580062741e-07
1  4  1.49316125468957080e-06
2  0  1.45239721158356356e-06
2  1  6.01531928076233567e-07
2  2  1.04855568657197486e-06
2  3  1.42218876486057660e-06
2  4  2.60286310677714160e-06
3  0  1.96997213400886940e-06
3  1  8.15866339580062741e-07
3  2  1.42218876486057660e-06
3  3  1.92897721330108327e-06
3  4  3.53041722622655731e-06
4  0  3.60549345293630599e-06
4  1  1.49316125468957080e-06
4  2  2.60286310677714160e-06
4  3  3.53041722622655773e-06
4  4  6.46146054031777065e-06
