numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.18490088955149986e-02
0  1  -3.67934072855859995e-01
0  2  2.02011913876049221e-01
0  3  3.74458543956279755e-02
0  4  3.83997235447168350e-01
1  0  -4.00358285974107275e-02
1  1  3.98193379558506422e-01
1  2  -1.95635515061439946e-01
1  3  -4.63505031366366893e-02
1  4  1.66061468713451177e-01
2  0  -2.19563834157270321e-02
2  1  -3.08872442015854176e-01
2  2  5.64642563695088029e-01
2  3  -3.76293051522225142e-03
2  4  1.24505282554309815e-01
3  0  -1.08776322115318180e-02
3  1  -2.36898888455471024e-01
3  2  -3.37869506620336324e-02
3  3  4.76464434337685816e-01
3  4  2.26801963988691568e-01
4  0  -7.91084768343353062e-03
4  1  -2.42992334671725985e-01
4  2  -1.81214931915747002e-01
4  3  1.05145552763133310e-01
4  4  7.88431355060311034e-01
