numXbins 5
numYbins 5
xbin  ybin  z
0  0  4.26928952064765515e-05
0  1  4.53158519930951158e-05
0  2  3.25004064944783879e-05
0  3  1.53457869476359276e-05
0  4  8.69110146334147550e-05
1  0  4.53158519930951090e-05
1  1  4.80999574268408875e-05
1  2  3.44971593820553901e-05
1  3  1.62885980600150759e-05
1  4  9.22506345997373080e-05
2  0  3.25004064944783811e-05
2  1  3.44971593820554036e-05
2  2  2.47412694125765332e-05
2  3  1.16821384767592132e-05
2  4  6.61619056466575538e-05
3  0  1.53457869476359378e-05
3  1  1.62885980600150792e-05
3  2  1.16821384767592199e-05
3  3  5.51598049050814476e-06
3  4  3.12398095167115006e-05
4  0  8.69110146334147550e-05
4  1  9.22506345997373351e-05
4  2  6.61619056466575538e-05
4  3  3.12398095167114667e-05
4  4  1.76926967076802014e-04
