numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.29243700011678799e-04
0  1  1.12421020374438275e-04
0  2  8.82238798067502388e-05
0  3  6.46595331718408843e-05
0  4  5.68154095545796733e-05
0  5  -1.05420642357664151e-06
0  6  -1.07941175540275338e-04
1  0  1.12421020374438275e-04
1  1  9.77880223243981822e-05
1  2  7.67404414170317657e-05
1  3  5.62432884191363896e-05
1  4  4.94201753318752776e-05
1  5  -9.16988308235247107e-07
1  6  -9.38912851733398029e-05
2  0  8.82238798067502659e-05
2  1  7.67404414170317522e-05
2  2  6.02230744512311392e-05
2  3  4.41376630535770579e-05
2  4  3.87831349865532034e-05
2  5  -7.19618680034113892e-07
2  6  -7.36824254969801963e-05
3  0  6.46595331718408979e-05
3  1  5.62432884191364031e-05
3  2  4.41376630535770512e-05
3  3  3.23486191560795586e-05
3  4  2.84242702617931095e-05
3  5  -5.27410583332584502e-07
3  6  -5.40020598282412202e-05
4  0  5.68154095545796733e-05
4  1  4.94201753318752776e-05
4  2  3.87831349865532101e-05
4  3  2.84242702617930993e-05
4  4  2.49760008616507770e-05
4  5  -4.63428157079705323e-07
4  6  -4.74508397358583514e-05
5  0  -1.05420642357664151e-06
5  1  -9.16988308235231648e-07
5  2  -7.19618680034107857e-07
5  3  -5.27410583332590537e-07
5  4  -4.63428157079713317e-07
5  5  8.59888090028263093e-09
5  6  8.80447407592683343e-07
6  0  -1.07941175540275392e-04
6  1  -9.38912851733398165e-05
6  2  -7.36824254969801828e-05
6  3  -5.40020598282412202e-05
6  4  -4.74508397358583447e-05
6  5  8.80447407592703142e-07
6  6  9.01498283936757116e-05
