numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.31834927210691198e-07
0  1  1.94488054163987297e-07
0  2  1.66913953898190981e-07
0  3  1.33763470401755869e-07
0  4  1.28021693482377354e-07
0  5  7.76224973655049157e-08
0  6  3.35137176019235002e-07
1  0  1.94488054163987244e-07
1  1  1.64536898509481331e-07
1  2  1.41968192240419343e-07
1  3  1.15101854003001534e-07
1  4  1.14215238047924817e-07
1  5  7.87609338236917978e-08
1  6  2.79154479194528372e-07
2  0  1.66913953898190981e-07
2  1  1.41968192240419343e-07
2  2  1.22909230289917242e-07
2  3  1.00371270175717308e-07
2  4  1.01772836970757589e-07
2  5  7.51009531629522846e-08
2  6  2.38479081463891414e-07
3  0  1.33763470401755895e-07
3  1  1.15101854003001521e-07
3  2  1.00371270175717322e-07
3  3  8.32193754001691712e-08
3  4  8.81311688224371593e-08
3  5  7.33365436519771017e-08
3  6  1.89192441450433516e-07
4  0  1.28021693482377380e-07
4  1  1.14215238047924843e-07
4  2  1.01772836970757576e-07
4  3  8.81311688224371726e-08
4  4  1.04383026695837186e-07
4  5  1.10285008987580569e-07
4  6  1.75209225818530487e-07
5  0  7.76224973655049686e-08
5  1  7.87609338236917846e-08
5  2  7.51009531629523111e-08
5  3  7.33365436519771282e-08
5  4  1.10285008987580556e-07
5  5  1.60921267039101084e-07
5  6  9.24827021280600254e-08
6  0  3.35137176019234949e-07
6  1  2.79154479194528425e-07
6  2  2.38479081463891414e-07
6  3  1.89192441450433542e-07
6  4  1.75209225818530487e-07
6  5  9.24827021280601048e-08
6  6  4.87353547261309911e-07
