numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.73424524914723426e-04
0  1  2.48889151584643460e-04
0  2  2.22683648084078884e-04
0  3  1.94384289920190016e-04
0  4  2.34980494539135747e-04
0  5  2.34110471935721750e-04
0  6  -4.52897329565059986e-04
1  0  2.48889151584643351e-04
1  1  2.29452481628573772e-04
1  2  2.06625651195756709e-04
1  3  1.81922497156503462e-04
1  4  2.24262280012053531e-04
1  5  2.34101198983718405e-04
1  6  -4.34194494011735650e-04
2  0  2.22683648084078884e-04
2  1  2.06625651195756763e-04
2  2  1.89134402999737458e-04
2  3  1.69384984347591139e-04
2  4  2.13250652025647429e-04
2  5  2.36352823113739145e-04
2  6  -4.16656871183410788e-04
3  0  1.94384289920190016e-04
3  1  1.81922497156503489e-04
3  2  1.69384984347591193e-04
3  3  1.54847416573637676e-04
3  4  2.00735429566531985e-04
3  5  2.35642484762070429e-04
3  6  -3.90994303406954431e-04
4  0  2.34980494539135720e-04
4  1  2.24262280012053585e-04
4  2  2.13250652025647375e-04
4  3  2.00735429566531958e-04
4  4  2.73055019898765111e-04
4  5  3.43256349973233615e-04
4  6  -5.23700650787543528e-04
5  0  2.34110471935721615e-04
5  1  2.34101198983718405e-04
5  2  2.36352823113739172e-04
5  3  2.35642484762070429e-04
5  4  3.43256349973233615e-04
5  5  4.89962129807274775e-04
5  6  -6.68880266637974022e-04
6  0  -4.52897329565059986e-04
6  1  -4.34194494011735542e-04
6  2  -4.16656871183410733e-04
6  3  -3.90994303406954377e-04
6  4  -5.23700650787543528e-04
6  5  -6.68880266637973914e-04
6  6  1.23153901894715052e-03
