numXbins 7
numYbins 7
xbin  ybin  z
0  0  3.78601422765171010e-07
0  1  3.07351003583619407e-07
0  2  2.84623182498510354e-07
0  3  2.42738849351220910e-07
0  4  2.48299157704739121e-07
0  5  2.87801621518279158e-07
0  6  9.10256767827787695e-07
1  0  3.07351003583619248e-07
1  1  2.49511772170794438e-07
1  2  2.31060596863009150e-07
1  3  1.97059162976123121e-07
1  4  2.01577299896490650e-07
1  5  2.33646941787144858e-07
1  6  7.38921016052345506e-07
2  0  2.84623182498510301e-07
2  1  2.31060596863009283e-07
2  2  2.13973945329525668e-07
2  3  1.82486734580714909e-07
2  4  1.86669997953168987e-07
2  5  2.16367937245324411e-07
2  6  6.84285334353031272e-07
3  0  2.42738849351220857e-07
3  1  1.97059162976123200e-07
3  2  1.82486734580714909e-07
3  3  1.55633271536144729e-07
3  4  1.59202378603706818e-07
3  5  1.84530493648881170e-07
3  6  5.83577296390686350e-07
4  0  2.48299157704739227e-07
4  1  2.01577299896490730e-07
4  2  1.86669997953168987e-07
4  3  1.59202378603706871e-07
4  4  1.62860961501752072e-07
4  5  1.88771611219965546e-07
4  6  5.96888420527223038e-07
5  0  2.87801621518279423e-07
5  1  2.33646941787144831e-07
5  2  2.16367937245324437e-07
5  3  1.84530493648881249e-07
5  4  1.88771611219965599e-07
5  5  2.18804590905693924e-07
5  6  6.91845184194736254e-07
6  0  9.10256767827787483e-07
6  1  7.38921016052345506e-07
6  2  6.84285334353031484e-07
6  3  5.83577296390686033e-07
6  4  5.96888420527223355e-07
6  5  6.91845184194736360e-07
6  6  2.18891546109836635e-06
