numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.13415541287898794e-03
0  1  1.55530663884179935e-03
0  2  3.43325017611566382e-03
0  3  4.13132343293837450e-03
0  4  2.25615449706129990e-03
1  0  1.55530663884179935e-03
1  1  1.13345950638250740e-03
1  2  2.50204683290337557e-03
1  3  3.01078109104703983e-03
1  4  1.64421580844411989e-03
2  0  3.43325017611566382e-03
2  1  2.50204683290337557e-03
2  2  5.52312483929988298e-03
2  3  6.64612652767978228e-03
2  4  3.62951206722594366e-03
3  0  4.13132343293837450e-03
3  1  3.01078109104703983e-03
3  2  6.64612652767978228e-03
3  3  7.99746504146158117e-03
3  4  4.36749071121520904e-03
4  0  2.25615449706129990e-03
4  1  1.64421580844411989e-03
4  2  3.62951206722594366e-03
4  3  4.36749071121520904e-03
4  4  2.38512766403603787e-03
