numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.49529951663351356e-05
0  1  5.85193077168701038e-06
0  2  4.86993128862660845e-06
0  3  2.30707936574348138e-06
0  4  2.25435658898968561e-05
1  0  5.85193077168701292e-06
1  1  1.43150179779253700e-06
1  2  1.25724019262772861e-06
1  3  5.32314235196563250e-07
1  4  4.92523992593779905e-06
2  0  4.86993128862661015e-06
2  1  1.25724019262772840e-06
2  2  1.17473743735311418e-06
2  3  4.33239317201850907e-07
2  4  3.69528199132384866e-06
3  0  2.30707936574348096e-06
3  1  5.32314235196563356e-07
3  2  4.33239317201851489e-07
3  3  2.14597139847573117e-07
3  4  2.13776174744210666e-06
4  0  2.25435658898968561e-05
4  1  4.92523992593779990e-06
4  2  3.69528199132384993e-06
4  3  2.13776174744210666e-06
4  4  2.25789939105651746e-05
