numXbins 5
numYbins 5
xbin  ybin  z
0  0  6.42622879637120652e-06
0  1  9.79952727721817843e-06
0  2  3.87278357100528876e-05
0  3  8.28986158653850482e-05
0  4  1.28970933972964380e-05
1  0  9.79952727721817673e-06
1  1  1.49435598855693108e-05
1  2  5.90571071236358020e-05
1  3  1.26414305054809714e-04
1  4  1.96671208804462132e-05
2  0  3.87278357100528876e-05
2  1  5.90571071236358156e-05
2  2  2.33394313571870884e-04
2  3  4.99590674026161117e-04
2  4  7.77246702622463837e-05
3  0  8.28986158653850753e-05
3  1  1.26414305054809741e-04
3  2  4.99590674026161008e-04
3  3  1.06939555533368019e-03
3  4  1.66373035445953180e-04
4  0  1.28970933972964397e-05
4  1  1.96671208804462200e-05
4  2  7.77246702622463702e-05
4  3  1.66373035445953126e-04
4  4  2.58837684385769534e-05
