numXbins 5
numYbins 5
xbin  ybin  z
0  0  2.20133441858324711e-04
0  1  1.53420700645689231e-04
0  2  3.54322162989247275e-04
0  3  4.90174338400095068e-04
0  4  2.79140501456376952e-04
1  0  1.53420700645689231e-04
1  1  1.06925650132536033e-04
1  2  2.46942736374839897e-04
1  3  3.41624106728315538e-04
1  4  1.94545321921549139e-04
2  0  3.54322162989247275e-04
2  1  2.46942736374839897e-04
2  2  5.70309509202956456e-04
2  3  7.88974316476290499e-04
2  4  4.49298686373972951e-04
3  0  4.90174338400095068e-04
3  1  3.41624106728315592e-04
3  2  7.88974316476290499e-04
3  3  1.09147833240442636e-03
3  4  6.21566216686472196e-04
4  0  2.79140501456376952e-04
4  1  1.94545321921549139e-04
4  2  4.49298686373972897e-04
4  3  6.21566216686472196e-04
4  4  3.53964481250720713e-04
