numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.21600590262047154e-04
0  1  8.28766082002536258e-05
0  2  2.05448949569641290e-04
0  3  3.01318810850402085e-04
0  4  1.62847846333462603e-04
1  0  8.28766082002536258e-05
1  1  5.64843655115224532e-05
1  2  1.40023268488616184e-04
1  3  2.05363156349819476e-04
1  4  1.10988582602676933e-04
2  0  2.05448949569641290e-04
2  1  1.40023268488616157e-04
2  2  3.47114029531507919e-04
2  3  5.09089906894226495e-04
2  4  2.75137800703016266e-04
3  0  3.01318810850402085e-04
3  1  2.05363156349819422e-04
3  2  5.09089906894226712e-04
3  3  7.46649548136592484e-04
3  4  4.03526983717800169e-04
4  0  1.62847846333462603e-04
4  1  1.10988582602676960e-04
4  2  2.75137800703016211e-04
4  3  4.03526983717800061e-04
4  4  2.18086285587086110e-04
