numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.17918342421817958e-05
0  1  4.68211805949428099e-06
0  2  -5.82876057909337039e-06
0  3  1.29866210644778872e-05
0  4  3.13774863325161300e-05
1  0  4.68211805949428354e-06
1  1  3.60135723704832736e-05
1  2  7.21404269556334021e-05
1  3  3.07337657762604626e-05
1  4  3.41866187827883763e-05
2  0  -5.82876057909337039e-06
2  1  7.21404269556333885e-05
2  2  1.60924056900155384e-04
2  3  1.07961878319678481e-04
2  4  5.95215907005362972e-05
3  0  1.29866210644778889e-05
3  1  3.07337657762604626e-05
3  2  1.07961878319678468e-04
3  3  2.06758428736779966e-04
3  4  3.56557213231074218e-05
4  0  3.13774863325161300e-05
4  1  3.41866187827883695e-05
4  2  5.95215907005362701e-05
4  3  3.56557213231074218e-05
4  4  1.57647496581319945e-04
