numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.27789212584111988e-04
0  1  7.78528756394497611e-04
0  2  1.76762660893063379e-03
0  3  2.04001633298502103e-03
0  4  1.17165895291998935e-03
1  0  7.78528756394497720e-04
1  1  7.34350532239761529e-04
1  2  1.66775798309049699e-03
1  3  1.92374395689643655e-03
1  4  1.10364203656948285e-03
2  0  1.76762660893063400e-03
2  1  1.66775798309049699e-03
2  2  3.78917916872549294e-03
2  3  4.37432145923425351e-03
2  4  2.50694434435370234e-03
3  0  2.04001633298502060e-03
3  1  1.92374395689643698e-03
3  2  4.37432145923425438e-03
3  3  5.05970120511212151e-03
3  4  2.89510569851173828e-03
4  0  1.17165895291998935e-03
4  1  1.10364203656948285e-03
4  2  2.50694434435370190e-03
4  3  2.89510569851173872e-03
4  4  1.66509752582857007e-03
