numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.88968825302934565e-05
0  1  -1.94403057461851753e-05
0  2  -2.29074452446239351e-05
0  3  -5.75222070493922144e-05
1  0  -1.94403057461851787e-05
1  1  1.99993563435297056e-05
1  2  2.35662013935675985e-05
1  3  5.91763900973028598e-05
2  0  -2.29074452446239351e-05
2  1  2.35662013935675952e-05
2  2  2.77691860969246724e-05
2  3  6.97303804593958382e-05
3  0  -5.75222070493922280e-05
3  1  5.91763900973028733e-05
3  2  6.97303804593958382e-05
3  3  1.75097892391976756e-04
