numXbins 4
numYbins 4
xbin  ybin  z
0  0  5.75576626607220219e-05
0  1  -1.21258925605597417e-05
0  2  -4.87542810878597526e-06
0  3  -2.44270542224624661e-05
1  0  -1.21258925605597417e-05
1  1  1.43240147312709764e-04
1  2  4.61103541498607001e-05
1  3  7.95282445293444811e-06
2  0  -4.87542810878597526e-06
2  1  4.61103541498607001e-05
2  2  1.80756402978903084e-04
2  3  1.45863205706942988e-05
3  0  -2.44270542224624661e-05
3  1  7.95282445293444472e-06
3  2  1.45863205706942988e-05
3  3  9.56361202852709511e-05
