numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.21110333002709166e-05
0  1  1.27483580009631797e-05
0  2  1.38409702254445356e-05
0  3  2.32832179766991623e-06
1  0  1.27483580009631763e-05
1  1  1.59726945311502757e-05
1  2  1.69343295316190916e-05
1  3  3.02246722973285279e-06
2  0  1.38409702254445356e-05
2  1  1.69343295316190916e-05
2  2  2.32454621973430767e-05
2  3  1.49981948287888283e-05
3  0  2.32832179766991750e-06
3  1  3.02246722973285364e-06
3  2  1.49981948287888317e-05
3  3  3.15753434402701755e-05
