numXbins 4
numYbins 4
xbin  ybin  z
0  0  5.24160704708571577e-05
0  1  4.03910124802932288e-06
0  2  1.34986054968423390e-05
0  3  1.16127477226918974e-04
1  0  4.03910124802932966e-06
1  1  4.29461657974447821e-05
1  2  7.74591210122961901e-05
1  3  3.65991387287303803e-05
2  0  1.34986054968423457e-05
2  1  7.74591210122962172e-05
2  2  2.03138839125512841e-04
2  3  1.80521532683567532e-04
3  0  1.16127477226918961e-04
3  1  3.65991387287303464e-05
3  2  1.80521532683567559e-04
3  3  6.40797409411725792e-04
