numXbins 4
numYbins 4
xbin  ybin  z
0  0  2.46193471670967020e-05
0  1  -1.45159001730924544e-05
0  2  -2.87584812146398807e-05
0  3  4.24791671411351246e-05
1  0  -1.45159001730924561e-05
1  1  2.53692908578149995e-05
1  2  4.12469340577288184e-05
1  3  -2.15510100631939686e-05
2  0  -2.87584812146398773e-05
2  1  4.12469340577288184e-05
2  2  8.81668311516307923e-05
2  3  -7.27171209036748757e-06
3  0  4.24791671411351449e-05
3  1  -2.15510100631939686e-05
3  2  -7.27171209036748757e-06
3  3  1.69832095230304460e-04
