numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.73136565165043464e-05
0  1  -2.99584702052104612e-05
0  2  -5.13586199440582930e-05
0  3  1.58040505489333589e-05
1  0  -2.99584702052104612e-05
1  1  5.18382662946400668e-05
1  2  8.88677492191261261e-05
1  3  -2.73463422957782785e-05
2  0  -5.13586199440582930e-05
2  1  8.88677492191261397e-05
2  2  1.52348398505180581e-04
2  3  -4.68805780538397718e-05
3  0  1.58040505489333657e-05
3  1  -2.73463422957782852e-05
3  2  -4.68805780538397718e-05
3  3  1.44260695893526524e-05
