numXbins 4
numYbins 4
xbin  ybin  z
0  0  4.78749160699369792e-07
0  1  6.90135750630893379e-07
0  2  1.40397362791874251e-06
0  3  2.04858946342732025e-06
1  0  6.90135750630893803e-07
1  1  9.94857836623866806e-07
1  2  2.02388322133920263e-06
1  3  2.95312230941904761e-06
2  0  1.40397362791874293e-06
2  1  2.02388322133920263e-06
2  2  4.11727499430352672e-06
2  3  6.00766709832469395e-06
3  0  2.04858946342731982e-06
3  1  2.95312230941904718e-06
3  2  6.00766709832469480e-06
3  3  8.76600761771520541e-06
