numXbins 4
numYbins 4
xbin  ybin  z
0  0  1.18108400570270938e-04
0  1  9.28226761189306722e-05
0  2  8.67190380509575071e-05
0  3  1.15372603293359557e-04
1  0  9.28226761189306857e-05
1  1  7.29503503584710470e-05
1  2  6.81534348402258890e-05
1  3  9.06725832945789670e-05
2  0  8.67190380509575207e-05
2  1  6.81534348402258619e-05
2  2  6.36719447911677800e-05
2  3  8.47103265028316144e-05
3  0  1.15372603293359516e-04
3  1  9.06725832945789670e-05
3  2  8.47103265028316415e-05
3  3  1.12700176502410318e-04
