numXbins 4
numYbins 4
xbin  ybin  z
0  0  4.57506523045057559e-07
0  1  5.65998598819489192e-07
0  2  2.14749225879682608e-07
0  3  4.34675089756185618e-08
1  0  5.65998598819489192e-07
1  1  7.00218243301582254e-07
1  2  2.65674378009905807e-07
1  3  5.37752970397554340e-08
2  0  2.14749225879682582e-07
2  1  2.65674378009905860e-07
2  2  1.00801251332936862e-07
2  3  2.04032367479773045e-08
3  0  4.34675089756185618e-08
3  1  5.37752970397554340e-08
3  2  2.04032367479772913e-08
3  3  4.12983037699639846e-09
