numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.43779330641161796e+00
0  1  -1.03851695945676425e+01
0  2  -6.55844473628797608e-01
0  3  3.86402428641637208e-01
0  4  4.85892645297383119e+00
1  0  -1.53813354924602752e+00
1  1  7.11158083749097703e+00
1  2  -2.17689905531615713e+00
1  3  1.92823126110467946e+00
1  4  -7.74518314070163361e-01
2  0  -9.25506463932966650e-01
2  1  -2.71602238790897976e+00
2  2  6.31633663779429977e+00
2  3  5.83602913628086029e-01
2  4  6.60198332445059988e-01
3  0  -7.60354816508892251e-01
3  1  -2.36976588888004081e+00
3  2  -3.03757746238103588e-01
3  3  5.27999607449203712e+00
3  4  1.56307135608072167e+00
4  0  -9.45761720792430705e-01
4  1  -2.74958510861561445e+00
4  2  -2.24355660473724683e+00
4  3  4.25869443009401216e+00
4  4  4.43257424414224044e+00
