numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.33299053167272145e-04
0  1  8.39392900598443995e-05
0  2  4.95699901862902336e-04
0  3  7.23860668602388621e-04
0  4  1.19684716667278345e-03
1  0  8.39392900598442639e-05
1  1  1.42832539349719780e-05
1  2  5.50531954785235756e-05
1  3  7.86493565634051160e-05
1  4  1.29583396406109309e-04
2  0  4.95699901862902336e-04
2  1  5.50531954785235756e-05
2  2  3.05067982857586562e-04
2  3  4.37207744687177107e-04
2  4  7.21183284132915787e-04
3  0  7.23860668602388296e-04
3  1  7.86493565634050889e-05
3  2  4.37207744687177053e-04
3  3  6.36268076522751407e-04
3  4  1.04924709565979205e-03
4  0  1.19684716667278323e-03
4  1  1.29583396406109309e-04
4  2  7.21183284132915570e-04
4  3  1.04924709565979205e-03
4  4  1.73336689888180890e-03
