numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.22722533942006928e-05
0  1  -9.21063391043833525e-06
0  2  1.37919928657930203e-05
0  3  2.75220248161995765e-05
0  4  4.95253041743592750e-05
1  0  -9.21063391043833355e-06
1  1  3.84280832353644173e-06
1  2  1.90877202170156995e-07
1  3  -1.48836144252132370e-06
1  4  -4.44279612454422626e-06
2  0  1.37919928657930203e-05
2  1  1.90877202170157472e-07
2  2  7.27847110471209643e-06
2  3  1.18631462721757866e-05
2  4  1.84147759516496581e-05
3  0  2.75220248161995765e-05
3  1  -1.48836144252132497e-06
3  2  1.18631462721757866e-05
3  3  2.04172708114205072e-05
3  4  3.29208398772586793e-05
4  0  4.95253041743592750e-05
4  1  -4.44279612454422711e-06
4  2  1.84147759516496581e-05
4  3  3.29208398772586793e-05
4  4  5.53484331642372122e-05
