numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.34336451973816221e-05
0  1  -5.63018045798972493e-05
0  2  -1.71669100874509279e-05
0  3  2.65865050900504382e-05
0  4  -3.12530815914777084e-05
1  0  -5.63018045798972967e-05
1  1  9.48114744963913944e-05
1  2  2.89088435101304894e-05
1  3  -4.47713136035700216e-05
1  4  5.26297650733211774e-05
2  0  -1.71669100874508534e-05
2  1  2.89088435101304792e-05
2  2  8.81455791645790313e-06
2  3  -1.36511630642116292e-05
2  4  1.60472732921950985e-05
3  0  2.65865050900504314e-05
3  1  -4.47713136035699945e-05
3  2  -1.36511630642116376e-05
3  3  2.11416448529708969e-05
3  4  -2.48525163172055040e-05
4  0  -3.12530815914776881e-05
4  1  5.26297650733211978e-05
4  2  1.60472732921950477e-05
4  3  -2.48525163172054735e-05
4  4  2.92147357309415548e-05
