numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.92811199572216603e-05
0  1  -3.70603090557936286e-06
0  2  6.34748033123685806e-06
0  3  1.11432370961639163e-05
0  4  1.85356156015849645e-05
1  0  -3.70603090557936244e-06
1  1  8.01565302691705000e-07
1  2  -1.12113107298357255e-06
1  3  -2.02931459729429112e-06
1  4  -3.39811280937627480e-06
2  0  6.34748033123685637e-06
2  1  -1.12113107298357212e-06
2  2  2.19930101738850737e-06
2  3  3.79318694939360768e-06
2  4  6.28456222150074217e-06
3  0  1.11432370961639146e-05
3  1  -2.02931459729429112e-06
3  2  3.79318694939360641e-06
3  3  6.58198858170973041e-06
3  4  1.09200024896113601e-05
4  0  1.85356156015849645e-05
4  1  -3.39811280937627480e-06
4  2  6.28456222150074217e-06
4  3  1.09200024896113618e-05
4  4  1.81226667276175330e-05
