numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.13009630927384724e-05
0  1  9.41826110396480794e-06
0  2  1.93508809293745379e-05
0  3  1.96609447420415978e-05
0  4  1.97267705373679544e-05
1  0  9.41826110396480455e-06
1  1  7.84921085880314262e-06
1  2  1.61270900266624011e-05
1  3  1.63854982634316804e-05
1  4  1.64403577052927155e-05
2  0  1.93508809293745345e-05
2  1  1.61270900266624045e-05
2  2  3.31349274986519695e-05
2  3  3.36658564000376880e-05
2  4  3.37785713179600708e-05
3  0  1.96609447420415978e-05
3  1  1.63854982634316804e-05
3  2  3.36658564000376947e-05
3  3  3.42052925027244633e-05
3  4  3.43198134788476458e-05
4  0  1.97267705373679544e-05
4  1  1.64403577052927189e-05
4  2  3.37785713179600708e-05
4  3  3.43198134788476526e-05
4  4  3.44347178767460201e-05
