numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.43045367508981738e-06
0  1  1.15687134305934399e-06
0  2  9.36277273412577014e-07
0  3  9.65874265929385797e-07
0  4  6.23025739668245394e-06
1  0  1.15687134305934420e-06
1  1  2.49093717115696600e-07
1  2  2.09167550499562502e-07
1  3  2.22422403262254937e-07
1  4  1.32674920705393146e-06
2  0  9.36277273412577120e-07
2  1  2.09167550499562502e-07
2  2  1.97119040374770805e-07
2  3  2.27772051920265758e-07
2  4  1.07230739549157782e-06
3  0  9.65874265929386009e-07
3  1  2.22422403262254964e-07
3  2  2.27772051920265678e-07
3  3  2.76875779728317431e-07
3  4  1.10492779985934832e-06
4  0  6.23025739668245563e-06
4  1  1.32674920705393146e-06
4  2  1.07230739549157782e-06
4  3  1.10492779985934790e-06
4  4  7.14795471174562504e-06
