numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.02224184179369880e-04
0  1  4.66054235578061270e-04
0  2  1.04789531897349505e-03
0  3  1.36117660437739987e-03
0  4  8.97519920593695618e-04
1  0  4.66054235578061270e-04
1  1  3.84928968608284330e-04
1  2  8.95241077753687023e-04
1  3  1.12973916980022970e-03
1  4  6.30987530519153410e-04
2  0  1.04789531897349505e-03
2  1  8.95241077753686806e-04
2  2  2.10698237532641695e-03
2  3  2.67802414475179495e-03
2  4  1.41787378832261102e-03
3  0  1.36117660437739965e-03
3  1  1.12973916980022970e-03
3  2  2.67802414475179539e-03
3  3  3.46991492327570518e-03
3  4  1.79904670505902169e-03
4  0  8.97519920593695618e-04
4  1  6.30987530519153410e-04
4  2  1.41787378832261102e-03
4  3  1.79904670505902169e-03
4  4  1.17878055514791628e-03
