numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.29381149354149482e-06
0  1  3.46196557081257808e-06
0  2  8.57423820941867145e-06
0  3  1.11638589945620767e-05
0  4  4.49623390104451951e-06
1  0  3.46196557081257892e-06
1  1  3.63870416901278742e-06
1  2  9.01196608705658580e-06
1  3  1.17337909447346964e-05
1  4  4.72577346768566060e-06
2  0  8.57423820941867315e-06
2  1  9.01196608705658750e-06
2  2  2.23199053789229942e-05
2  3  2.90610396324827324e-05
2  4  1.17043068762167700e-05
3  0  1.11638589945620700e-05
3  1  1.17337909447346931e-05
3  2  2.90610396324827324e-05
3  3  3.78381543372602021e-05
3  4  1.52392817185360532e-05
4  0  4.49623390104452289e-06
4  1  4.72577346768565975e-06
4  2  1.17043068762167683e-05
4  3  1.52392817185360515e-05
4  4  6.13760663976727585e-06
