numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.45912369359906159e-05
0  1  4.26649597160784147e-05
0  2  9.66359166486973888e-05
0  3  1.19369507893406993e-04
0  4  7.50148762571699974e-05
1  0  4.26649597160784215e-05
1  1  3.58965776323013960e-05
1  2  8.31485699238388191e-05
1  3  1.03702836890584181e-04
1  4  5.89447570569646403e-05
2  0  9.66359166486973888e-05
2  1  8.31485699238388191e-05
2  2  1.94839655888182615e-04
2  3  2.45574177035986542e-04
2  4  1.32872997474478582e-04
3  0  1.19369507893406993e-04
3  1  1.03702836890584181e-04
3  2  2.45574177035986542e-04
3  3  3.13498402377079789e-04
3  4  1.62592898555466095e-04
4  0  7.50148762571699974e-05
4  1  5.89447570569646403e-05
4  2  1.32872997474478582e-04
4  3  1.62592898555466149e-04
4  4  1.03905757803021359e-04
