numXbins 5
numYbins 5
xbin  ybin  z
0  0  7.87034672528465575e-04
0  1  5.46605055037792387e-04
0  2  1.23769417669863761e-03
0  3  1.59486246244368583e-03
0  4  1.01542360607843234e-03
1  0  5.46605055037792387e-04
1  1  3.79623791202238052e-04
1  2  8.59593506091492899e-04
1  3  1.10765118042523082e-03
1  4  7.05223918920929740e-04
2  0  1.23769417669863761e-03
2  1  8.59593506091492899e-04
2  2  1.94640328883135985e-03
2  3  2.50808770096517608e-03
2  4  1.59685961494936742e-03
3  0  1.59486246244368583e-03
3  1  1.10765118042523082e-03
3  2  2.50808770096517608e-03
3  3  3.23186050487495003e-03
3  4  2.05767426689212754e-03
4  0  1.01542360607843234e-03
4  1  7.05223918920929740e-04
4  2  1.59685961494936742e-03
4  3  2.05767426689212754e-03
4  4  1.31008853329017097e-03
