numXbins 5
numYbins 5
xbin  ybin  z
0  0  5.26342853061254990e-06
0  1  4.27879819903632368e-06
0  2  9.94242380583477357e-06
0  3  1.25938298976967735e-05
0  4  7.04258896413721798e-06
1  0  4.27879819903632368e-06
1  1  3.47836280507941451e-06
1  2  8.08249315575123433e-06
1  3  1.02379003290016310e-05
1  4  5.72513083459622848e-06
2  0  9.94242380583477696e-06
2  1  8.08249315575123602e-06
2  2  1.87808745877139940e-05
2  3  2.37892836300984307e-05
2  4  1.33031927316011824e-05
3  0  1.25938298976967752e-05
3  1  1.02379003290016294e-05
3  2  2.37892836300984307e-05
3  3  3.01333153038297383e-05
3  4  1.68508353325011711e-05
4  0  7.04258896413721967e-06
4  1  5.72513083459622848e-06
4  2  1.33031927316011824e-05
4  3  1.68508353325011745e-05
4  4  9.42314672448211180e-06
