numXbins 5
numYbins 5
xbin  ybin  z
0  0  1.25649017175495404e-08
0  1  1.06468374113131578e-08
0  2  3.13602991997089320e-08
0  3  5.19943810599384349e-08
0  4  1.26087393855012992e-08
1  0  1.06468374113131578e-08
1  1  9.02157051531991109e-09
1  2  2.65730695118044528e-08
1  3  4.40573061286933291e-08
1  4  1.06839831474012966e-08
2  0  3.13602991997089386e-08
2  1  2.65730695118044528e-08
2  2  7.82710750949721603e-08
2  3  1.29770959088834580e-07
2  4  3.14697121035332846e-08
3  0  5.19943810599384349e-08
3  1  4.40573061286933291e-08
3  2  1.29770959088834580e-07
3  3  2.15156132739995379e-07
3  4  5.21757841829791219e-08
4  0  1.26087393855012992e-08
4  1  1.06839831474012983e-08
4  2  3.14697121035332779e-08
4  3  5.21757841829791219e-08
4  4  1.26527299986311939e-08
