numXbins 5
numYbins 5
xbin  ybin  z
0  0  3.47617816954874793e-06
0  1  5.20535466768171006e-06
0  2  1.27558780207869144e-05
0  3  1.50958780413953781e-05
0  4  5.56182890350985049e-06
1  0  5.20535466768171175e-06
1  1  7.79734583925642294e-06
1  2  1.91059142156023818e-05
1  3  2.26059498126407200e-05
1  4  8.33092394629849142e-06
2  0  1.27558780207869161e-05
2  1  1.91059142156023818e-05
2  2  4.68165187663088480e-05
2  3  5.53960191793558061e-05
2  4  2.04136048720953187e-05
3  0  1.50958780413953798e-05
3  1  2.26059498126407166e-05
3  2  5.53960191793558061e-05
3  3  6.55566080288669272e-05
3  4  2.41539290654543036e-05
4  0  5.56182890350985218e-06
4  1  8.33092394629848973e-06
4  2  2.04136048720953221e-05
4  3  2.41539290654543103e-05
4  4  8.90107576037770761e-06
