numXbins 5
numYbins 5
xbin  ybin  z
0  0  8.57658793259955112e-05
0  1  5.83705134709797143e-06
0  2  -1.16770524554866098e-05
0  3  -1.48960385156742397e-06
0  4  9.02350631614360076e-05
1  0  5.83705134709797143e-06
1  1  1.79004096616636935e-05
1  2  5.08648332872095447e-05
1  3  6.92670637655873057e-05
1  4  7.76761850981783242e-06
2  0  -1.16770524554866098e-05
2  1  5.08648332872095515e-05
2  2  1.68570115498975693e-04
2  3  2.50718335398047803e-04
2  4  -2.16521044297372427e-05
3  0  -1.48960385156743223e-06
3  1  6.92670637655873057e-05
3  2  2.50718335398047803e-04
3  3  4.19387240102826362e-04
3  4  -3.97323404150518245e-05
4  0  9.02350631614360211e-05
4  1  7.76761850981782734e-06
4  2  -2.16521044297372461e-05
4  3  -3.97323404150518245e-05
4  4  1.09574157773949401e-04
