numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.57943791145761393e-05
0  1  1.37902872391229171e-05
0  2  1.09541193311542369e-05
0  3  8.33602335621734349e-06
0  4  8.08136433255647527e-06
0  5  -3.16463043262339170e-06
0  6  1.15484348596966733e-05
1  0  1.37902872391229171e-05
1  1  1.24398905677172026e-05
1  2  1.01332865989736516e-05
1  3  7.99383824032890568e-06
1  4  8.28931571396454704e-06
1  5  -1.12413862182581848e-07
1  6  7.07942547586835755e-06
2  0  1.09541193311542369e-05
2  1  1.01332865989736516e-05
2  2  8.53409280333641650e-06
2  3  7.08616955071364802e-06
2  4  7.92618301871059589e-06
2  5  2.53992872933829051e-06
2  6  2.86155384629012395e-06
3  0  8.33602335621734518e-06
3  1  7.99383824032890568e-06
3  2  7.08616955071364802e-06
3  3  6.39797060583379422e-06
3  4  8.06971147520588853e-06
3  5  5.69273898775866349e-06
3  6  -2.98129874463229299e-06
4  0  8.08136433255647527e-06
4  1  8.28931571396454704e-06
4  2  7.92618301871059589e-06
4  3  8.06971147520588684e-06
4  4  1.21841962866820941e-05
4  5  1.33260433146125109e-05
4  6  -1.26111821044974700e-05
5  0  -3.16463043262339128e-06
5  1  -1.12413862182580551e-07
5  2  2.53992872933829093e-06
5  3  5.69273898775866180e-06
5  4  1.33260433146125109e-05
5  5  2.95273508710514519e-05
5  6  -3.82822389733874149e-05
6  0  1.15484348596966717e-05
6  1  7.07942547586835585e-06
6  2  2.86155384629012395e-06
6  3  -2.98129874463229129e-06
6  4  -1.26111821044974700e-05
6  5  -3.82822389733874149e-05
6  6  1.40166628928382246e-04
