numXbins 7
numYbins 7
xbin  ybin  z
0  0  1.00210054481327865e-06
0  1  7.43970938104550784e-07
0  2  6.37134156969494883e-07
0  3  6.56521325099825209e-07
0  4  1.16110272686391127e-06
0  5  1.45979441520234892e-06
0  6  -1.55025614102226282e-06
1  0  7.43970938104550996e-07
1  1  5.52559895164842467e-07
1  2  4.73060486408135353e-07
1  3  4.87567172939426060e-07
1  4  8.62503371282953738e-07
1  5  1.08070934726947698e-06
1  6  -1.16384106981685061e-06
2  0  6.37134156969495094e-07
2  1  4.73060486408135300e-07
2  2  4.05097847145766978e-07
2  3  4.17446525526650533e-07
2  4  7.38323532283562924e-07
2  5  9.27532782484055534e-07
2  6  -9.88194344673483247e-07
3  0  6.56521325099825421e-07
3  1  4.87567172939426060e-07
3  2  4.17446525526650586e-07
3  3  4.30226874706822787e-07
3  4  7.61030024747265132e-07
3  5  9.54248560213285943e-07
3  6  -1.02462945031111986e-06
4  0  1.16110272686391127e-06
4  1  8.62503371282952997e-07
4  2  7.38323532283562607e-07
4  3  7.61030024747264815e-07
4  4  1.34637852372045791e-06
4  5  1.68486067653924090e-06
4  6  -1.82391803583345915e-06
5  0  1.45979441520234998e-06
5  1  1.08070934726947698e-06
5  2  9.27532782484056487e-07
5  3  9.54248560213286790e-07
5  4  1.68486067653924175e-06
5  5  2.16768780852984478e-06
5  6  -2.08456876671554962e-06
6  0  -1.55025614102226325e-06
6  1  -1.16384106981684976e-06
6  2  -9.88194344673483458e-07
6  3  -1.02462945031112007e-06
6  4  -1.82391803583345766e-06
6  5  -2.08456876671555047e-06
6  6  3.13174201359005359e-06
