numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.40567786667310627e-03
0  1  2.10311323715259551e-03
0  2  1.79537927488893838e-03
0  3  1.48418182443943209e-03
0  4  1.64480598796243045e-03
0  5  1.31047060868829421e-03
0  6  1.13452385312130615e-03
1  0  2.10311323715259551e-03
1  1  1.85508266431907466e-03
1  2  1.59272376340955572e-03
1  3  1.32166810821835834e-03
1  4  1.47596975457996225e-03
1  5  1.24064386678089233e-03
1  6  9.03954037656339200e-04
2  0  1.79537927488893881e-03
2  1  1.59272376340955529e-03
2  2  1.37921787943301130e-03
2  3  1.15474212454195948e-03
2  4  1.30510523718887421e-03
2  5  1.16091103307635192e-03
2  6  6.72616125122694770e-04
3  0  1.48418182443943230e-03
3  1  1.32166810821835790e-03
3  2  1.15474212454195948e-03
3  3  9.81220985519308184e-04
3  4  1.13660940517768504e-03
3  5  1.06870061357927496e-03
3  6  4.47764052044001017e-04
4  0  1.64480598796243088e-03
4  1  1.47596975457996269e-03
4  2  1.30510523718887442e-03
4  3  1.13660940517768460e-03
4  4  1.39144401821469053e-03
4  5  1.41134726996013093e-03
4  6  2.80536779486044571e-04
5  0  1.31047060868829442e-03
5  1  1.24064386678089254e-03
5  2  1.16091103307635279e-03
5  3  1.06870061357927540e-03
5  4  1.41134726996013180e-03
5  5  1.85305113240059730e-03
5  6  -3.14712529255910885e-04
6  0  1.13452385312130398e-03
6  1  9.03954037656338766e-04
6  2  6.72616125122691734e-04
6  3  4.47764052044000692e-04
6  4  2.80536779486045709e-04
6  5  -3.14712529255907795e-04
6  6  5.19404242648371754e-03
