numXbins 7
numYbins 7
xbin  ybin  z
0  0  -7.07012552368988523e-02
0  1  3.10036269454528757e+00
0  2  8.95786517382873626e-01
0  3  2.34851586208652607e+00
0  4  8.30839009080877489e-01
0  5  -4.51641197941292027e+00
0  6  3.87535866032564602e+00
1  0  -6.13671303426966075e-01
1  1  3.12047676799360474e+00
1  2  4.59202846859074976e-01
1  3  2.45963359833708406e+00
1  4  8.62790967103701067e-01
1  5  -3.62013100579745073e+00
1  6  2.90857219366491959e+00
2  0  -7.60857191010061218e-01
2  1  2.44296593407626439e+00
2  2  1.82120836309511036e-01
2  3  2.68572541196835779e+00
2  4  8.99268431118190215e-01
2  5  -2.70376959470642264e+00
2  6  1.91457555542173297e+00
3  0  -7.35247667227964863e-01
3  1  1.69658022542378917e+00
3  2  -4.24329576587174018e-01
3  3  2.98392434805277018e+00
3  4  1.14097418361882497e+00
3  5  -1.93743618213024460e+00
3  6  1.02340469266996692e+00
4  0  -1.01560482073733227e+00
4  1  1.42309807954143519e+00
4  2  -1.75780425271674234e+00
4  3  4.03177544475097260e+00
4  4  2.90042261388347544e+00
4  5  -1.80243081970851060e+00
4  6  9.82246961501287430e-02
5  0  -1.93778859742962717e+00
5  1  2.03177958988095375e-01
5  2  -3.70396105515252660e+00
5  3  5.18078901723743268e+00
5  4  4.15434940483626836e+00
5  5  2.80666448527866264e+00
5  6  -4.97397062214229191e+00
6  0  -5.16212453361871670e+00
6  1  -2.61948768444383795e+00
6  2  1.33113033943162229e+01
6  3  -5.70880746364156533e+00
6  4  9.86134394446351648e-01
6  5  -2.59475149164089158e+00
6  6  1.58004986910314713e+01
