numXbins 7
numYbins 7
xbin  ybin  z
0  0  3.89294675215308352e-04
0  1  3.08175230562126570e-04
0  2  2.33434610188157111e-04
0  3  1.49293012732432372e-04
0  4  9.65785267195154657e-05
0  5  -1.59710499543782723e-04
0  6  1.35842216325327800e-04
1  0  3.08175230562126570e-04
1  1  2.38989006513011293e-04
1  2  1.75964820941352276e-04
1  3  1.04332108773248482e-04
1  4  5.04963924585510689e-05
1  5  -1.83928870042874502e-04
1  6  8.83736692097547252e-05
2  0  2.33434610188157111e-04
2  1  1.75964820941352276e-04
2  2  1.24295826496838107e-04
2  3  6.49177977346402426e-05
2  4  1.18065795865735489e-05
2  5  -1.97894946707218017e-04
2  6  4.74199041716827100e-05
3  0  1.49293012732431939e-04
3  1  1.04332108773248482e-04
3  2  6.49177977346402426e-05
3  3  1.86471919672213138e-05
3  4  -3.53077432488209004e-05
3  5  -2.21499077760543123e-04
3  6  -1.31170546724909535e-06
4  0  9.65785267195150320e-05
4  1  5.04963924585510689e-05
4  2  1.18065795865735489e-05
4  3  -3.53077432488209004e-05
4  4  -1.11610323542059271e-04
4  5  -3.39920958176566856e-04
4  6  -6.63799640083061334e-05
5  0  -1.59710499543782723e-04
5  1  -1.83928870042874502e-04
5  2  -1.97894946707217583e-04
5  3  -2.21499077760542690e-04
5  4  -3.39920958176566422e-04
5  5  -5.99665119911140139e-04
5  6  -2.77416730339059034e-04
6  0  1.35842216325326472e-04
6  1  8.83736692097533970e-05
6  2  4.74199041716818291e-05
6  3  -1.31170546724997902e-06
6  4  -6.63799640083074616e-05
6  5  -2.77416730339060389e-04
6  6  -2.64800049570490710e-05
