numXbins 7
numYbins 7
xbin  ybin  z
0  0  2.22880895139110385e-04
0  1  1.85968020353272160e-04
0  2  1.51842084033878367e-04
0  3  1.21990322868155879e-04
0  4  1.30558498683639460e-04
0  5  6.44601072000673209e-05
0  6  3.45393757283025043e-05
1  0  1.85968020353272160e-04
1  1  1.56483082359462443e-04
1  2  1.28783545869499115e-04
1  3  1.04297461041403657e-04
1  4  1.13158003429140411e-04
1  5  6.26094377344928957e-05
1  6  4.53442855667759940e-05
2  0  1.51842084033878394e-04
2  1  1.28783545869499115e-04
2  2  1.06962133521234024e-04
2  3  8.75607897055734579e-05
2  4  9.67703091418195348e-05
2  5  6.02332424366977287e-05
2  6  4.98543493647477781e-05
3  0  1.21990322868155852e-04
3  1  1.04297461041403616e-04
3  2  8.75607897055734308e-05
3  3  7.27778116879714048e-05
3  4  8.26601393927232464e-05
3  5  5.80765665839240487e-05
3  6  4.72388980404295472e-05
4  0  1.30558498683639433e-04
4  1  1.13158003429140357e-04
4  2  9.67703091418195213e-05
4  3  8.26601393927232735e-05
4  4  9.86997320444408648e-05
4  5  8.18175540296985624e-05
4  6  6.22165077466026856e-05
5  0  6.44601072000672260e-05
5  1  6.26094377344928144e-05
5  2  6.02332424366977220e-05
5  3  5.80765665839240487e-05
5  4  8.18175540296985760e-05
5  5  1.09170968046566627e-04
5  6  1.06658916282197734e-04
6  0  3.45393757283025721e-05
6  1  4.53442855667760957e-05
6  2  4.98543493647476968e-05
6  3  4.72388980404295404e-05
6  4  6.22165077466026720e-05
6  5  1.06658916282197666e-04
6  6  3.67319155220877829e-04
